,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
68,treatments and serums,face serum,oily,L'Oréal,Revitalift Derm Intensives Night Serum with 0.3% Pure Retinol,Size 1.0 oz|,"Price
$36.99","Visibly reduce wrinkles, even deep wrinkles. L'Oréal Revitalift Derm Intensives Night Serum with 0.3% Pure Retinol is L'Oreal's most potent and has their highest concentration of pure retinol. Why choose pure retinol?  Pure retinol is considered to be the most potent form of all retinols. It is known to be more effective than retinol derivatives, but it degrades over time.  This patent-pending night serum was specially formulated to remain very stable. What does this mean? It is potent and effective from the first drop to the last - giving you powerful anti-aging results with continued use. 

Starting a Pure Retinol Routine: This product contains high potency retinol which may cause initial redness, tingling or dryness which is normal even if you've been using Retinol before. Your skin may need time to get used to this powerful serum, so it¿s important to introduce it gradually. Use a couple of times a week at first and slowly move to nightly use. Read product carton before use.

SPF Lotion Reminder: when using retinol products, always use an SPF Lotion the morning after, such as Revitalift Triple Power SPF 30 Lotion.

Key Ingredients:
Pure Retinol - a top dermatologist recommended anti-aging ingredient proven to fight key signs of aging such as wrinkles, even deep ones (with many retinols available in skincare, those that don't say pure are likely a derivative and less potent)
Benefits:
Night Serum with 0.3 percent pure retinol visibly reduces wrinkles, even deep ones
Visible results: reduces wrinkles, even deep wrinkles 
An external panel of dermatologists validated this serum for safety, efficacy and results
This serum is allergy tested, absorbs quickly, and does not clog pores (non-comedogenic)
Fragrance-free, silicone-free, paraben-free
Results:
After day 1, skin feels moisturized and texture feels more refined
Overtime, wrinkles and deep wrinkles are visibly reduced, skin is smoother, and complexion is brighter.
*An external panel of dermatologists validated that Revitalift Derm Intensives serums uphold strict formulation standards and reviewed independent clinical testing results and protocols.","Aqua / Water, Glycerin, Alcohol Denat., Glycine Soja Oil / Soybean Oil, Isononyl Isononanoate, Pentylene Glycol, Dicaprylyl Ether, Propylene Glycol, Peg-6 Caprylic/Capric Glycerides, Ppg-6-Decyltetradeceth-30, Dicaprylyl Carbonate, Glyceryl Isostearate, Sodium Hyaluronate, Retinol, Ammonium Polyacryloyldimethyl Taurate, Caprylyl Glycol, Citric Acid, Trisodium Ethylenediamine Disuccinate, Xanthan Gum, Butylene Glycol, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol Fil Code B249713/1.",,,,https://www.ulta.com/revitalift-derm-intensives-night-serum-with-03-pure-retinol?productId=pimprod2017418,1
69,treatments and serums,face serum,oily,Clinique,Fresh Pressed Daily Booster with Pure Vitamin C 10%,0.29 oz,"Price
$21.00","Clinique's unique de-aging booster harnesses the full power of pure, fresh Vitamin C at our highest concentration to brighten, even and retexturize skin. Just like your morning fresh-pressed juice or vitamin helps you stay healthy on the inside, this super-potent Booster was designed as a daily supplement to visibly rejuvenate skin from the outside¿and a simple, seamless way to reinvigorate your de-aging routine without changing a thing.

Simply mix 2 drops with your moisturizer AM & PM and see:
Brighter skin with first application
Reduction of age spots
Reduction in the look of lines and wrinkles over time.

Clinique Clean Philosophy:
No parabens
No phthalates
No fragrance
Just happy skin

What else is this product free of?
Oil Free
Free of Denatured Alcohol
Free of Synthetic Colours
SLS Free
SLES Free
Sulfate Free
Formula Facts:
Allergy Tested

Great To Know: Fresh means powerful. Pure Vitamin C naturally degrades when exposed to oxygen, so it's most powerful when fresh. Stay-fresh packaging isolates the pure Vitamin C until activation, maintaining its freshness and full power for maximum results.

Click here to learn more about Clinique's Fresh Pressed Daily Booster with Pure Vitamin C 10%

See Fresh Pressed Daily Booster with Pure Vitamin C 10% results - Click here","Water\Aqua\Eau, Ascorbic Acid, Glycerin, Dimethicone, Squalane, Butylene Glycol, Dipropylene Glycol, Acetyl Glucosamine, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Morus Nigra (Mulberry) Root Extract, Molasses Extract\Saccharum Officinarum\Extrait De Mélasse, Laminaria Digitata Extract, Scutellaria Baicalensis Root Extract, Acetyl Hexapeptide-8, Vitis Vinifera (Grape) Fruit Extract, Algae Extract, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Alcaligenes Polysaccharides, Caffeine, Sucrose, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Betaine, Salicylic Acid, Glycine Soja (Soybean) Protein, Sodium Hyaluronate, Caprylyl Glycol, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Bis-PEG-18 Methyl Ether Dimethyl Silane, Propylene Glycol Dicaprate, Helianthus Annuus (Sunflower) Seedcake, Allyl Methacrylates Crosspolymer, Carbomer, Glyceryl Polymethacrylate, Tromethamine, Xanthan Gum, Potassium Sorbate, PEG-8, Polysorbate 20, Sodium Citrate, Disodium EDTA, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",4.4,,113 Reviews,https://www.ulta.com/fresh-pressed-daily-booster-with-pure-vitamin-c-10?productId=xlsImpprod15621015,1
70,treatments and serums,face serum,oily,Pacifica,Sea & C Love Vitamin Serum,Size 1 oz|,"Price
$16.00","Sea & C Love Vitamin Serum from Pacifica, clinically tested Vitamin C along with marine extracts, support your skin and aid in a tighter, healthier appearance.","Aqua, Glycerin, 3-O-Ethyl Ascorbic Acid (Vitamin C), Macrocystis Pyrifera (Kelp) Extract, Gelidiella Acerosa (Red Seaweed) Extract, Monostroma Nitidum Thallus (Green Algae) Extract, Spirulina Maxima (Algae) Extract, Camellia Sinensis (Green Tea) Leaf Extract,Saccharomyces/Xylinum/Black Tea Ferment, Sodium Hyaluronic, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino-Esters-1, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruitextract, Aloe Barbadensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Lawsonia Inermis (Henna) Flower/Fruit/Leaf Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Brassica Campestris/Aleurites Fordi Oil Copolymer, Sodiumcitrate, Hydroxylethylcellulose, Phenoxyethanol, Ethylhexylglycerin, Parfum (Natural).",4.5,,283 Reviews,https://www.ulta.com/sea-c-love-vitamin-serum?productId=pimprod2002884,1
71,treatments and serums,face serum,oily,Awake Beauty,Balance Shot Antioxidant Concentrate,Size 1.69 oz|,"Price
$38.00","Awake's Balance Shot Concentrate instantly balances combination and oily skin by working to control oil, hydrate, and nourish for a smooth, soft finish.

Botanical cotton and hemp powder can absorb twice its weight in sebum Olive, safflower, sunflower, lavender, sweet almond, sage, and jojoba oils nourish while rice germ provides free radical defense.

Oil to combination skin types, if you feel you need some balance in your life. Skin concerns: excess oil and maybe even some dryness at the same time. Use if you want to consolidate your steps.","Water/ Aqua/ Eau, Alcohol, Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Olea Europaea (Olive) Fruit Oil, Squalane, Ethyl Olivate, Carthamus Tinctorius (Safflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Lavandula Angustifolia (Lavender) Flower Extract, Lavandula Angustifolia (Lavender) Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Oryza Sativa (Rice) Germ Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Fruit Extract, Salvia Officinalis (Sage) Extract, Salvia Officinalis (Sage) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Bentonite, Cellulose, , Citric Acid, Disodium EDTA, Hydrogenated Lecithin, Menthoxypropanediol, Methyl Trimethicone, Microcrystalline Cellulose, PEG-4 Laurate, Silica, Sodium Chloride, Sodium Citrate, Zae Mays (Corn) Oil, Parfum/Fragrance, Limonene, Linalool, Citral.",4.8,,5 Reviews,https://www.ulta.com/balance-shot-antioxidant-concentrate?productId=pimprod2006128,1
72,treatments and serums,face serum,oily,Josie Maran,Argan Smooth Skin Resurfacing Serum,Size 0.85 oz|,"Price
$70.00","Release and resurface dull, congested skin for a visibly smoother complexion. Josie Maran's Argan Smooth Skin Resurfacing Serum refines texture and boosts skin hydration. The ingredients increase cell turnover without the use of harsh topical acids.

Key benefits:
Re¿nes texture and boosts moisture retention without the use of harsh acids
Gently releases lactic acid found naturally within the skin to promote cellular turnover and deep hydration
Renews dry, dull, congested skin for a baby smooth complexion","Argania Spinosa (Argan) Kernel Oil*, Coconut Alkanes**, Oleyl Lactate**, Octyldodecyl PCA**, Glyceryl Oleate**, Isostearyl Lactate, Brassica Campestris (Rapeseed) Seed Oil**, Coco-Caprylate/Caprate**, Isosorbide Disunflowerseedate**, Opuntia Ficus-Indica (Prickly Pear) Flower Extract**, Camelina Sativa (Gold of Pleasure) Seed Oil** .

*Organic
**Naturally-derived",5,,1 Review,https://www.ulta.com/argan-smooth-skin-resurfacing-serum?productId=pimprod2018746,1
73,treatments and serums,face serum,oily,Origins,Plantscription Anti-Aging Power Serum,1.6 oz,"Price
$80.00","A potent line & wrinkle treatment with technology that doubles collagen in 3 days*.
*In an in-vitro study on Plantscription technology.

What it does:
Vital-Plant Technology delivers 11 powerful, naturally derived youth-boosters including our signature Anogeissus & a Bamboo Complex. Minimizes lines & wrinkles at 8 weeks. Instantly plumps away fine, dry lines with moisture & amps up radiance. With continued use, skin looks more vibrant & youthful.
Formulated Without:
Parabens
Phthalates
Sodium Lauryl Sulfate
Propylene Glycol
Mineral Oil
DEA
Petrolatum
Paraffin
Polyethylene beads
Formaldehyde
Animal Ingredients*
*Except cruelty-free honey & beeswax","Water\Aqua\Eau, Butylene Glycol, Dimethicone, Jojoba Esters, Glycerin, Rosa Damascena Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Limonene, Linalool, Geraniol, Citronellol, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Anogeissus Leiocarpus Bark Extract, Pisum Sativum (Pea) Extract, Bambusa Vulgaris (Bamboo) Extract, Crithmum Maritimum Extract, Centaurium Erythraea (Centaury) Extract, Laminaria Digitata Extract, Coffea Arabica (Coffee) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Rubus Idaeus (Raspberry) Leaf Extract, Polymethylsilsesquioxane, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Commiphora Mukul Resin Extract, Scutellaria Baicalensis Root Extract, Dicaprylyl Carbonate, Acetyl Hexapeptide-8, Caffeine, Phytosphingosine, Sodium Hyaluronate, Lecithin, Methyl Trimethicone, Glucosamine Hcl, Hydrogenated Vegetable Oil, Hydrolyzed Algin, Micrococcus Lysate, Carbomer, Caprylic/Capric Triglyceride, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Caprylyl Glycol, Tetrahexyldecyl Ascorbate, Polysilicone-11, Tromethamine, Sodium Phytate, Hexylene Glycol, Silica, Phenoxyethanol.

*Essential Oil

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",4.6,,2960 Reviews,https://www.ulta.com/plantscription-anti-aging-power-serum?productId=xlsImpprod15071379,1
74,treatments and serums,face serum,oily,Clinique,"Repairwear Laser Focus Smooths, Restores, Corrects",1.0 oz,"Price
$52.00","Repairwear Laser Focus Smooths, Restores, Corrects is a powerhouse de-aging serum by Clinique that gives skin a second chance against lines, wrinkles and sun damage. Rejuvenating formula smooths skin's texture and helps plump skin so expression lines are visibly reduced.","Water\Aqua\Eau, Dimethicone, Butylene Glycol, Methyl Trimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Polysorbate 20, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Silica, Polymethylsilsesquioxane, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Methyl Gluceth-20, Polysilicone-11, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Salvia Sclarea (Clary) Extract, Acetyl Glucosamine, Plankton Extract, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Sea Whip Extract, Arabidopsis Thaliana Extract, Caffeine, Acetyl Hexapeptide-8, Glycine Soja (Soybean) Protein, Sodium Hyaluronate, Micrococcus Lysate, Palmitoyl Oligopeptide, Ergothioneine, Aminopropyl Ascorbyl Phosphate, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate, Cholesterol, Glyceryl Polymethacrylate, Sodium Hydroxide, Lecithin, Carbomer, PEG-8, Xanthan Gum, Citric Acid, Disodium EDTA, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",4.6,,251 Reviews,https://www.ulta.com/repairwear-laser-focus-smooths-restores-corrects?productId=xlsImpprod12991073,1
75,treatments and serums,face serum,oily,Dermadoctor,Wrinkle Revenge Ultimate Hyaluronic Serum,Size 1.0 oz|,"Price
$68.00","Three's a charm when it comes to intensive skin moisturization. A ménage à trois approach to hydration promotes an exceptionally refreshed, supple and youthfully radiant appearance. Skin feels rejuvenated, firmer, more elastic, supple and uplifted. A gossamer film of moisture enhanced with pomegranate and white tea extracts helps quench parched, mature or environmentally challenged skin.

Key Ingredients:
Microencapsulated hyaluronic acid
Cross-linked hyaluronic acid
Calcium ketogluconate

Dermatologist tested & approved, allergy tested, hypoallergenic, non irritating, non drying, non comedogenic, fragrance free, dye free, paraben free, gluten free, no animal testing. Formulated & filled in the U.S.A.","Aqua (Water), Sodium Hyaluronate Crosspolymer, Glycerin, Aloe Barbadensis Leaf Juice, Butylene Glycol, Methyl Gluceth-10, Panthenol, Alcohol, Lecithin, Calcium Ketogluconate, Camellia Oleifera (Green Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Algae Extract, Punica Granatum Extract, Phenoxyethanol, Polysorbate 20, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Potassium Phosphate, Disodium EDTA.",4.2,,68 Reviews,https://www.ulta.com/wrinkle-revenge-ultimate-hyaluronic-serum?productId=xlsImpprod4160039,1
76,treatments and serums,face serum,oily,Curél,Moisture Facial Lotion Enrich,Size 5.0 oz|,"Price
$30.00","Dry, sensitive skin lacks ceramides - natural lipids that form the skin's protective barrier. Curél was designed to replenish, protect and promote skin's natural ceramides in skin. The Curél Moisture Facial Lotion Enrich is a light, soothing liquid essence that enhances the effect of the subsequent moisturizer. It instantly hydrates to calm dry, sensitive skin, relieves tightness and locks in moisture.

Millions of Japanese women use a double moisturizing process which starts with a pre-moisturizing liquid such as this Moisture Facial Lotion Enrich. The second step is to apply a moisturizer. This process helps to repair the skin's natural protective barrier by locking in essential hydration. For best results, use this Moisture Facial Lotion Enrich followed by the Curél Moisture Facial Milk or the Curél Intensive Moisture Facial Cream.

Benefits:
#1 skincare brand in Japan for sensitive skin
First step moisturizing liquid
Rapid hydration instantly soothes just-cleansed skin
Formulated with ceramide care system
pH balanced
Fragrance-free
Colorant-free
Alcohol-free","Water/Aqua, Glycerin, Butylene Glycol, Betaine, Methyl Gluceth-20, PEG-32, PEG-60 Hydrogenated Castor Oil, Allantoin, Succinic Acid, Arginine, Eucalyptus Globulus Leaf Extract, Methylparaben.",4.7,,231 Reviews,https://www.ulta.com/moisture-facial-lotion-enrich?productId=pimprod2009878,1
77,treatments and serums,face serum,oily,Grown Alchemist,Detox Serum,Size 1.01 oz|,"Price
$55.00","Grown Alchemist Detox Serum is a lightweight, oil-free serum that absorbs quickly into the skin. Recommended for daily use to detoxify the skin of Oxygen Free Radicals as well as Carbon and Nitrogen. The skin is deeply detoxified and better positioned to absorb and utilize active ingredients from serums, oils and moisturisers.

Gluten-free
Vegan
No lauryl sulphate
No petrochemicals
No artificial fragrances
No synthetic colors","Aqua (Purified Water), Aloe Barbadensis (Aloe Vera) Leaf Extract, Dimethylmethoxy Chromanol (Antioxidant), Panthenol (Pro-Vitamin B5), Niacinamide (Vitamin B3), Aqua (and) Diaminopropionoyl Tripeptide-33 (and) Caprylyl Glycol (Naturally Derived Peptide), Sodium Dehydroacetate (Organic Listed), Hydroxyethylcellulose (Polysaccharide), Glycerin (Plant), Phenoxyethanol, Polysorbate 20 (Plant), Pelargonium Graveolens (Geranium) Oil, Cananga Odorata Flower (Ylang Ylang) Oil, Lactic Acid (Plant), Citral (Plant), Geraniol (Plant), Citronellol (Plant), Linalool (Plant).",4.3,,4 Reviews,https://www.ulta.com/detox-serum?productId=pimprod2007659,1
78,treatments and serums,face serum,oily,Murad,Retinol Youth Renewal Serum,Size 1.0 oz|,"Price
$89.00","Improve the look of lines and wrinkles in 2 weeks with Murad's Retinol Youth Renewal Serum - even tested safe for sensitive skin.
Breakthrough Retinol Tri-Active Technology leverages three advancements in retinol science: a fast-acting retinoid, a time-released retinol and a retinol booster.
Results in just 2 weeks: 93% saw a reduction in lines and wrinkles and 98% noticed smoother skin.*
3X Better When Used Together: Retinol Serum and Retinol Night Cream reduce the appearance of wrinkles 3x better when used together versus serum alone.
This potent yet gentle formula has minimized side effects typically associated with retinol.
Retinol can be used in your 20s for preventative measures and for correction as you age.
Formulated without parabens, sulfates or phthalates.

Murad is cruelty-free: always tested on people, never on animals. Dermatologist developed.

*In a Murad sponsored study. Individual results will vary.","Water (Aqua), Cyclopentasiloxane, Isopropyl Palmitate, C14-22 Alcohols, Polymethylsilsesquioxane, Dimethicone, Propanediol, Glyceryl Stearate, PEG-100 Stearate, Shea Butter Ethyl Esters, Retinol, Hydroxypinacolone Retinoate, Ceramide NP, Sodium Hyaluronate, Solanum Lycopersicum (Tomato) Fruit Extract, Swertia Chirata Extract, Squalane, Punica Granatum Extract, Tocopheryl Acetate, Glycine Soja (Soybean) Extract, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Glycerin, Caprylic/Capric Triglyceride, Dimethyl Isosorbide, Silica, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, C12-20 Alkyl Glucoside, Cetyl Palmitate, Laureth-23, Polysorbate 20, Trideceth-6 Phosphate, Synthetic Fluorphlogopite, Phenoxyethanol, Ethylhexylglycerin, Chlorphenesin, Disodium EDTA, Sodium Hydroxide, Tris(Tetramethylhydroxypiperidinol) Citrate, Sodium Benzotriazolyl Butylphenol Sulfonate, Titanium Dioxide (CI 77891), Red 4 (CI 14700), Alpha-Isomethyl Ionone, Citronellol, Fragrance (Parfum).",4.5,,185 Reviews,https://www.ulta.com/retinol-youth-renewal-serum?productId=xlsImpprod14591005,1
79,treatments and serums,face serum,oily,Lancôme,Rénergie Lift Multi-Action Lifting and Firming Starter Kit,Item 2562880,"Price
$60.00
Market Value
($104 value)","Discover Rénergie Lift Multi-Action Lifting and Firming Starter Kit, Lancome's best-selling formula that minimizes signs of aging and reveals the ultimate lifting effect for younger-looking skin.

This 4-piece kit offers a simple, targeted routine that visibly lifts, firms and tightens skin with a healthy-looking radiance.

Rénergie Lift Multi-Action Lifting and Firming Starter Kit includes:
Rénergie Lift Multi-Action Sunscreen Broad Spectrum SPF 15 Lifting and Firming Cream (0.50 oz)
Rénergie Lift Multi-Action Night Lifting and Firming Night Cream (0.50 oz)
Rénergie Lift Multi-Action Eye Lifting and Firming Eye Cream (0.20 oz)
Advanced Génifique Youth Activating Concentrate (0.27 oz)

Start with Advanced Génifique and visibly improve 10 key signs of aging including: skin texture, resiliency, elasticity, firmness, sagginess, fine lines and wrinkles, radiance, clarity and tone. Drop by drop, this potent serum restores smoother, more supple and more luminous skin that you can see and feel in just 7 days.

Then, smooth eye contours with Rénergie Lift Multi-Action Eye Cream - lift and firm skin around the eyes as bags are deflated, wrinkles are smoothed and dark circles are faded.

In the morning, use Rénergie Lift Multi-Action SPF 15 Day Cream to provide all-day hydration and visibly lift, firm and tighten all facial zones. Signs of aging - including sagging, wrinkles and fine lines - are minimized while added SPF 15 provides additional protection against future sun damage.

Complete your routine as you sleep, when skin's ability to repair itself peaks, with Rénergie Lift Multi-Action Night Cream for skin texture that looks firmer, denser and replenished. All facial zones are visibly tightened and, after 4 weeks, wrinkles are reduced and skin is smoothed.

Experience visible results in just 7 days, skin is visibly lifted, firmed and tightened.",,3.9,,22 Reviews,https://www.ulta.com/renergie-lift-multi-action-lifting-firming-starter-kit?productId=pimprod2015574,1
80,treatments and serums,face serum,oily,Lancôme,Advanced Génifique Sensitive Antioxidant Serum,Size 0.67 oz|,"Price
$80.00","Lancôme Advanced Génifique Sensitive Antioxidant Serum is a dual anti-oxidant serum, with a self-activating mixer, that blends ferulic acid, vitamin e and centella asiatica to help protect and calm stressed skin.

From travel, to changes in season, to the day-to-day dwellings of life, stressed out skin is real. This freshly activated serum instantly soothes skin's surface sensitivities, such as tightness, itchiness and redness, while providing anti-oxidant protection against environmental-triggered discomforts.","Blue Concentrate: Dipropylene Glycol, Tocopherol, Ferulic Acid, Isopropyl Lauroyl Sarcosinate, CI 60730 / Ext. Violet 2, Coco-Betaine, Arginine, Centaurea Cyanus Flower Water, Propanediol, Citric Acid, Aqua / Water, Styrene/Acrylates Copolymer.

Base Concentrate: Aqua / Water, Bifida Ferment Lysate, Glycerin, Propanediol, Betaine, Ananas Sativus Fruit Extract / Pineapple Fruit Extract, T-Butyl Alcohol, Lactobacillus Ferment, Tocopherol, Sodium Citrate, Sodium Hyaluronate, Madecassoside, Sodium Benzoate, Hydrolyzed Wheat Protein, Sodium Dehydroacetate, Sodium Succinate, Phenoxyethanol, Faex Extract / Yeast Extract, Adenosine, Caffeine, PPG-6-Decyltetradeceth-30, PEG-32, Arginine, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Xanthan Gum, Pentylene Glycol, Leontopodium Alpinum Extract, Caprylyl Glycol, Papain, Disodium EDTA, Citric Acid, Potassium Sorbate, Methionine, Glycine, Parfum / Fragrance.",4.4,,102 Reviews,https://www.ulta.com/advanced-genifique-sensitive-antioxidant-serum?productId=xlsImpprod16411329,1
81,treatments and serums,face serum,oily,Peter Thomas Roth,FIRMx Collagen Serum,Size 1.0 oz|,"Price
$99.00","With 7 forms of Collagen and collagen-supporting ingredients, Peter Thomas Roth's FIRMx Collagen Serum helps skin appear firmer and smoother.

Marine Collagen, Plant Collagen and Hydrolyzed Collagen help improve the look of fine lines, wrinkles, firmness and elasticity while Hydroxyproline, Peptides, Collagen Amino Acids and Fatty Acids help boost results. Helps fight the look of sagginess with 2% Uplevity Tetrapeptide while 5% Hyaluronic Acid Complex and Squalane leave skin feeling hydrated and supple.","Vegetable Collagen, Water/Aqua/Eau, Dimethicone, Butylene Glycol, Polysilicone-11, Glycerin, Caffeine, Squalane, Soluble Collagen, Collagen Amino Acids, Hydrolyzed Collagen, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Tripeptide-5, Acetyl Tetrapeptide-2, Sodium Hyaluronate, Hydroxyproline, Sodium Citrate, Citric Acid, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Ammonium Acrylolydimethyltaurate/VP Copolymer, Hydroxystearic Acid, Magnesium Chloride, Polysorbate 20, Polysorbate 80, Sodium Hydroxide, Sorbitan Isostearate, Decyl Glucoside, Lauryl Glucoside, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Leuconostoc/Radish Root Ferment Filtrate, Disodium EDTA, Potassium Sorbate, Sodium Benzoate, Isohexadecane, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Phenoxyethanol, Mica (CI 77019).",4.5,,4 Reviews,https://www.ulta.com/firmx-collagen-serum?productId=pimprod2014565,1
82,treatments and serums,face serum,oily,Fourth Ray Beauty,Rainfall 2% Hyaluronic Acid Serum,Size 1.0 oz|,"Price
$16.00","Fourth Ray Beauty's Rainfall 2% Hyaluronic Acid Serum instantly drenches skin with hydration, immediately delivering replenishing and plumping benefits for a more bouncy, youthful-looking complexion.

Key Ingredients:
Hyaluronic Acid - known to deeply quench skin with vital hydration by attracting and binding water within the skin surface
Seaweed Sugar - deeply replenishes hydration and supports optimal skin health
Cucumber Water - supports healthy, hydrated skin
Coconut Water - quenches dehydrated skin
Benefits:
Cruelty-free
Vegan
Dermatologist-tested
Safe for all skin types
Paraben-free
Gluten-free","Water, Glycerin, Sodium Hyaluronate, Propanediol, Polysorbate 20, PEG-40 Hydrogenated Castor Oil, Cucumis Sativus (Cucumber) Fruit Water, Cucumis Sativus (Cucumber) Fruit Extract, Cocos Nucifera (Coconut) Water, Cocos Nucifera (Coconut) Fruit Juice, Sodium Carrageenan, Phyllostachis Bambusoides Juice, Sea Salt, Quartz, Caprylic/Capric Triglyceride, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hydroxide, Phenoxyethanol.",4.3,,18 Reviews,https://www.ulta.com/rainfall-2-hyaluronic-acid-serum?productId=pimprod2012724,1
83,treatments and serums,face serum,oily,StriVectin,High-Potency Wrinkle Filler,Size 0.5 oz|,"Price
$59.00","StriVectin High Potency Wrinkle Filler targets expression lines specific to forehead, eyes and mouth area.

This targeted expression line smoother addresses wrinkles in three ways: immediately smooths skin, softens the look of deep-set wrinkles over time, and allows future lines and wrinkles to be less noticeable. The silicone-free formula specifically targets forehead creases, vertical lines between the brows, crow's feet, laugh lines, and fine lines around the lips. With continued use, skin texture appears smoother and more youthful as even the most pronounced facial wrinkles are visibly diminished.
Smooths expression lines specific to forehead, eyes and mouth area
Reduces the look of deep set wrinkles over time
Helps strengthen the skin barrier to defend against the appearance of surface wrinkling
StriVectin products are cruelty free, paraben free and suitable for all skin types

StriVectin is a collection of smart, targeted solutions for aging and changing skin. They combine advanced, high-performance skincare ingredients with their patented NIA-114 technology to deliver real, visible, clinically proven results.","Aqua (Water, Eau), Glycerin, Acacia Senegal Gum, C12-15 Alkyl Benzoate, Silica, Carbomer, Hydrolyzed Rhizobian Gum, Acetyl Hexapeptide-8, Myristyl Nicotinate, Caffeine, Pullulan, Avena Sativa (Oat) Kernel Extract, Hyaluronic Acid, Butylene Glycol, Caprylyl Glycol, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Silanetriol, Ethylhexylglycerin, Hexylene Glycol, Disodium EDTA, Sorbic Acid, Citric Acid, Phenoxyethanol, Sodium Hydroxide.",4.3,,154 Reviews,https://www.ulta.com/high-potency-wrinkle-filler?productId=xlsImpprod13171095,1
84,treatments and serums,face serum,oily,Perricone MD,Essential Fx Acyl-Glutathione Deep Crease Serum,Size 1 oz|,"Price
$179.00","Perricone Md Essential Fx Acyl-Glutathione Deep Crease Serum is a highly-potent serum with a silky, luxurious texture absorbs quickly to smooth even the most stubborn, deep-set lines, wrinkles and creases around the mouth, eyes, lips and forehead, including marionette lines, frown lines, smile lines and nasolabial folds. Over time, these engraved imperfections appear shallower and expression lines appear erased, as the vitamin F blend works to replenish skin's moisture barrier and protect it from environmental aggressors.","This item is not eligible for coupon discounts. See 
Opens in a new window
ulta.com/coupons for details.",4.4,,238 Reviews,https://www.ulta.com/essential-fx-acyl-glutathione-deep-crease-serum?productId=xlsImpprod18931464,1
